,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
109,04/11/00,Charlton,Bradford,2,0,H,16,4,16,16,1.3636363636363635,0.5454545454545454, ,W,L,D,W, ,L,L,D,L,11.0, WLDW, LLDL,7,1,0,0,0,0,0,0,0,0,0.0,-1.0909090909090908,0.8181818181818182,0.5454545454545454
110,04/11/00,Coventry,Man United,1,2,NH,11,31,22,8,0.9166666666666666,2.0, ,L,L,W,D, ,W,W,W,L,12.0, LLWD, WWWL,4,9,0,0,0,0,0,0,0,0,-0.9166666666666666,1.9166666666666667,-1.0833333333333333,-0.4166666666666667
111,04/11/00,Leeds,Liverpool,4,3,H,19,20,17,14,1.5,1.75, ,W,D,L,W, ,W,W,W,L,12.0, WDLW, WWWL,7,9,0,0,0,0,0,0,0,0,0.16666666666666666,0.5,-0.25,-0.16666666666666666
112,04/11/00,Man City,Leicester,0,1,NH,14,9,19,7,1.1666666666666667,1.5833333333333333, ,L,W,W,L, ,W,L,L,D,12.0, LWWL, WLLD,6,4,0,0,0,0,0,0,0,0,-0.4166666666666667,0.16666666666666666,-0.4166666666666667,0.16666666666666666
113,04/11/00,Middlesbrough,Arsenal,0,1,NH,16,22,18,10,0.8333333333333334,2.0, ,L,L,L,W, ,W,W,W,W,12.0, LLLW, WWWW,3,12,0,0,0,0,1,0,0,0,-0.16666666666666666,1.0,-1.1666666666666667,-0.75
114,04/11/00,Newcastle,Ipswich,2,1,H,11,16,10,12,1.3333333333333333,1.5, ,L,L,W,W, ,W,W,D,W,12.0, LLWW, WWDW,6,10,0,0,0,0,0,0,0,0,0.08333333333333333,0.3333333333333333,-0.16666666666666666,-0.3333333333333333
115,04/11/00,Southampton,Chelsea,3,2,H,12,22,20,14,0.8333333333333334,1.3333333333333333, ,L,L,D,L, ,W,W,L,W,12.0, LLDL, WWLW,1,9,0,0,0,0,0,0,0,0,-0.6666666666666666,0.6666666666666666,-0.5,-0.6666666666666666
116,04/11/00,Tottenham,Sunderland,2,1,H,15,9,17,11,1.1666666666666667,1.3333333333333333, ,L,W,L,L, ,W,D,W,D,12.0, LWLL, WDWD,3,8,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.4166666666666667
117,05/11/00,Everton,Aston Villa,0,1,NH,14,14,19,9,1.0,1.5833333333333333, ,L,W,D,L, ,W,W,D,L,12.0, LWDL, WWDL,4,7,0,0,0,0,0,0,0,0,-0.4166666666666667,0.4166666666666667,-0.5833333333333334,-0.25
118,06/11/00,Derby,West Ham,0,0,NH,16,13,28,14,0.4166666666666667,0.9166666666666666, ,L,L,L,L, ,W,L,D,D,12.0, LLLL, WLDD,0,5,0,0,1,0,0,0,0,0,-1.0,-0.08333333333333333,-0.5,-0.4166666666666667
119,11/11/00,Arsenal,Derby,0,0,NH,22,16,10,28,2.0,0.4166666666666667, ,W,W,W,W, ,L,L,L,L,12.0, WWWW, LLLL,12,0,1,0,0,0,0,0,1,0,1.0,-1.0,1.5833333333333333,1.0
120,11/11/00,Aston Villa,Tottenham,2,0,H,16,17,9,18,1.6923076923076923,1.3076923076923077, ,W,W,W,D, ,W,L,W,L,13.0, WWWD, WLWL,10,6,0,0,0,0,0,0,0,0,0.5384615384615384,-0.07692307692307693,0.38461538461538464,0.3076923076923077
121,11/11/00,Bradford,Everton,0,1,NH,5,14,19,20,0.5384615384615384,0.9230769230769231, ,L,D,L,L, ,L,L,W,D,13.0, LDLL, LLWD,1,4,0,0,0,0,0,0,0,0,-1.0769230769230769,-0.46153846153846156,-0.38461538461538464,-0.23076923076923078
122,11/11/00,Ipswich,Charlton,2,0,H,17,19,14,18,1.3846153846153846,1.3846153846153846, ,L,W,W,D, ,W,L,W,L,13.0, LWWD, WLWL,7,6,0,0,0,0,0,0,0,0,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693
123,11/11/00,Leicester,Newcastle,1,1,NH,10,13,7,11,1.6923076923076923,1.4615384615384615, ,W,W,L,L, ,W,L,L,W,13.0, WWLL, WLLW,6,6,0,0,0,0,0,0,0,0,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.0
124,11/11/00,Man United,Middlesbrough,2,1,H,33,16,9,19,2.076923076923077,0.7692307692307693, ,W,W,W,W, ,L,L,L,L,13.0, WWWW, LLLL,12,0,1,0,0,0,0,0,1,0,1.8461538461538463,-0.23076923076923078,1.3076923076923077,0.9230769230769231
125,11/11/00,Sunderland,Southampton,2,2,NH,10,15,13,22,1.2307692307692308,1.0, ,L,W,D,W, ,W,L,L,D,13.0, LWDW, WLLD,7,4,0,0,0,0,0,0,0,0,-0.23076923076923078,-0.5384615384615384,0.23076923076923078,0.23076923076923078
126,11/11/00,West Ham,Man City,4,1,H,13,14,14,20,0.9230769230769231,1.0769230769230769, ,D,W,L,D, ,L,L,W,W,13.0, DWLD, LLWW,5,6,0,0,0,0,0,0,0,0,-0.07692307692307693,-0.46153846153846156,-0.15384615384615385,-0.07692307692307693
127,12/11/00,Chelsea,Leeds,1,1,NH,24,20,17,18,1.2307692307692308,1.4615384615384615, ,L,W,W,L, ,D,W,D,L,13.0, LWWL, DWDL,6,5,0,0,0,0,0,0,0,0,0.5384615384615384,0.15384615384615385,-0.23076923076923078,0.07692307692307693
128,12/11/00,Liverpool,Coventry,4,1,H,23,12,18,24,1.6153846153846154,0.8461538461538461, ,L,W,W,W, ,L,L,L,W,13.0, LWWW, LLLW,9,3,1,0,0,0,0,0,0,0,0.38461538461538464,-0.9230769230769231,0.7692307692307693,0.46153846153846156
129,18/11/00,Charlton,Chelsea,2,0,H,19,24,18,17,1.3846153846153846,1.2307692307692308, ,W,L,W,L, ,L,W,W,L,13.0, WLWL, LWWL,6,6,0,0,0,0,0,0,0,0,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.0
130,18/11/00,Derby,Bradford,2,0,H,16,5,28,20,0.5,0.5, ,D,D,L,L, ,L,L,D,L,14.0, DDLL, LLDL,2,1,0,0,0,0,0,0,0,0,-0.8571428571428571,-1.0714285714285714,0.0,0.07142857142857142
131,18/11/00,Everton,Arsenal,2,0,H,15,23,20,10,1.0714285714285714,2.0, ,W,L,L,W, ,D,W,W,W,14.0, WLLW, DWWW,6,10,0,0,0,0,1,0,0,0,-0.35714285714285715,0.9285714285714286,-0.9285714285714286,-0.2857142857142857
132,18/11/00,Leeds,West Ham,0,1,NH,20,17,19,15,1.3571428571428572,1.0714285714285714, ,L,D,W,D, ,W,D,W,L,14.0, LDWD, WDWL,5,7,0,0,0,0,0,0,0,0,0.07142857142857142,0.14285714285714285,0.2857142857142857,-0.14285714285714285
133,18/11/00,Man City,Man United,0,1,NH,15,35,24,10,1.0,2.142857142857143, ,L,L,L,W, ,W,W,W,W,14.0, LLLW, WWWW,3,12,0,0,0,0,1,0,0,0,-0.6428571428571429,1.7857142857142858,-1.1428571428571428,-0.6428571428571429
134,18/11/00,Middlesbrough,Leicester,0,3,NH,17,11,21,8,0.7142857142857143,1.6428571428571428, ,L,L,L,L, ,D,W,W,L,14.0, LLLL, DWWL,0,7,0,0,1,0,0,0,0,0,-0.2857142857142857,0.21428571428571427,-0.9285714285714286,-0.5
135,18/11/00,Newcastle,Sunderland,1,2,NH,14,12,12,15,1.4285714285714286,1.2142857142857142, ,D,W,L,L, ,D,L,W,D,14.0, DWLL, DLWD,4,5,0,0,0,0,0,0,0,0,0.14285714285714285,-0.21428571428571427,0.21428571428571427,-0.07142857142857142
136,18/11/00,Southampton,Aston Villa,2,0,H,17,16,24,11,1.0,1.5714285714285714, ,D,W,L,L, ,L,W,W,W,14.0, DWLL, LWWW,4,9,0,0,0,0,1,0,0,0,-0.5,0.35714285714285715,-0.5714285714285714,-0.35714285714285715
137,19/11/00,Tottenham,Liverpool,2,1,H,17,27,20,19,1.2142857142857142,1.7142857142857142, ,L,W,L,W, ,W,L,W,W,14.0, LWLW, WLWW,6,9,0,0,0,0,0,0,0,0,-0.21428571428571427,0.5714285714285714,-0.5,-0.21428571428571427
138,20/11/00,Coventry,Ipswich,0,1,NH,13,19,28,14,0.7857142857142857,1.5, ,L,L,L,L, ,W,L,W,W,14.0, LLLL, WLWW,0,9,0,0,1,0,0,0,0,0,-1.0714285714285714,0.35714285714285715,-0.7142857142857143,-0.6428571428571429
139,25/11/00,Charlton,Sunderland,0,1,NH,19,12,20,15,1.2857142857142858,1.2142857142857142, ,L,W,L,W, ,D,L,W,D,14.0, LWLW, DLWD,6,5,0,0,0,0,0,0,0,0,-0.07142857142857142,-0.21428571428571427,0.07142857142857142,0.07142857142857142
140,25/11/00,Coventry,Aston Villa,1,1,NH,13,17,29,12,0.7333333333333333,1.5333333333333334, ,L,L,L,L, ,D,L,W,W,15.0, LLLL, DLWW,0,7,0,0,1,0,0,0,0,0,-1.0666666666666667,0.3333333333333333,-0.8,-0.4666666666666667
141,25/11/00,Derby,Man United,0,3,NH,18,36,28,10,0.6666666666666666,2.2, ,W,D,D,L, ,W,W,W,W,15.0, WDDL, WWWW,5,12,0,0,0,0,1,0,0,0,-0.6666666666666666,1.7333333333333334,-1.5333333333333334,-0.4666666666666667
142,25/11/00,Everton,Chelsea,2,1,H,17,25,20,20,1.2,1.1333333333333333, ,W,W,L,L, ,L,D,L,W,15.0, WWLL, LDLW,6,4,0,0,0,0,0,0,0,0,-0.2,0.3333333333333333,0.06666666666666667,0.13333333333333333
143,25/11/00,Man City,Ipswich,2,3,NH,15,20,25,14,0.9333333333333333,1.6, ,L,L,L,L, ,W,W,L,W,15.0, LLLL, WWLW,0,9,0,0,1,0,0,0,0,0,-0.6666666666666666,0.4,-0.6666666666666666,-0.6
144,25/11/00,Middlesbrough,Bradford,2,2,NH,17,5,24,22,0.6666666666666666,0.4666666666666667, ,L,L,L,L, ,L,L,L,D,15.0, LLLL, LLLD,0,1,0,0,1,0,0,0,0,0,-0.4666666666666667,-1.1333333333333333,0.2,-0.06666666666666667
145,25/11/00,Southampton,West Ham,2,3,NH,19,18,24,15,1.1333333333333333,1.2, ,W,D,W,L, ,W,W,D,W,15.0, WDWL, WWDW,7,10,0,0,0,0,0,0,0,0,-0.3333333333333333,0.2,-0.06666666666666667,-0.2
146,25/11/00,Tottenham,Leicester,3,0,H,19,14,21,8,1.3333333333333333,1.7333333333333334, ,W,L,W,L, ,W,D,W,W,15.0, WLWL, WDWW,6,10,0,0,0,0,0,0,0,0,-0.13333333333333333,0.4,-0.4,-0.26666666666666666
147,26/11/00,Leeds,Arsenal,1,0,H,21,23,19,12,1.4666666666666666,1.8666666666666667, ,W,L,D,W, ,L,D,W,W,15.0, WLDW, LDWW,7,7,0,0,0,0,0,0,0,0,0.13333333333333333,0.7333333333333333,-0.4,0.0
148,26/11/00,Newcastle,Liverpool,2,1,H,15,28,14,21,1.3333333333333333,1.6, ,L,D,W,L, ,L,W,L,W,15.0, LDWL, LWLW,4,6,0,0,0,0,0,0,0,0,0.06666666666666667,0.4666666666666667,-0.26666666666666666,-0.13333333333333333
149,02/12/00,Arsenal,Southampton,1,0,H,23,19,12,24,1.8666666666666667,1.1333333333333333, ,L,D,W,W, ,W,D,W,L,15.0, LDWW, WDWL,7,7,0,0,0,0,0,0,0,0,0.7333333333333333,-0.3333333333333333,0.7333333333333333,0.0
150,02/12/00,Aston Villa,Newcastle,1,1,NH,18,17,13,15,1.5,1.4375, ,D,D,L,W, ,W,L,D,W,16.0, DDLW, WLDW,5,7,0,0,0,0,0,0,0,0,0.3125,0.125,0.0625,-0.125
151,02/12/00,Bradford,Coventry,2,1,H,7,14,24,30,0.5,0.75, ,D,L,L,L, ,D,L,L,L,16.0, DLLL, DLLL,1,1,0,0,1,0,0,0,1,0,-1.0625,-1.0,-0.25,0.0
152,02/12/00,Ipswich,Derby,0,1,NH,23,18,16,31,1.6875,0.625, ,W,W,W,L, ,L,W,D,D,16.0, WWWL, LWDD,9,5,0,0,0,0,0,0,0,0,0.4375,-0.8125,1.0625,0.25
153,02/12/00,Leicester,Leeds,3,1,H,14,22,11,22,1.625,1.375, ,L,W,D,W, ,L,W,L,D,16.0, LWDW, LWLD,7,4,0,0,0,0,0,0,0,0,0.1875,0.0,0.25,0.1875
154,02/12/00,Liverpool,Charlton,3,0,H,29,21,23,21,1.5,1.3125, ,L,L,W,L, ,L,W,L,W,16.0, LLWL, LWLW,3,6,0,0,0,0,0,0,0,0,0.375,0.0,0.1875,-0.1875
155,02/12/00,Man United,Tottenham,2,0,H,39,22,10,21,2.25,1.4375, ,W,W,W,W, ,W,W,L,W,16.0, WWWW, WWLW,12,9,1,0,0,0,0,0,0,0,1.8125,0.0625,0.8125,0.1875
156,02/12/00,West Ham,Middlesbrough,1,0,H,21,19,17,26,1.3125,0.6875, ,W,W,W,D, ,D,L,L,L,16.0, WWWD, DLLL,10,1,0,0,0,0,0,0,1,0,0.25,-0.4375,0.625,0.5625
157,03/12/00,Chelsea,Man City,2,1,H,26,17,22,28,1.0625,0.875, ,L,L,D,L, ,L,L,L,L,16.0, LLDL, LLLL,1,0,0,0,0,0,0,0,1,0,0.25,-0.6875,0.1875,0.0625
158,04/12/00,Sunderland,Everton,2,0,H,15,19,16,21,1.4375,1.3125, ,W,W,D,L, ,W,W,W,L,16.0, WWDL, WWWL,7,9,0,0,0,0,0,0,0,0,-0.0625,-0.125,0.125,-0.125
159,09/12/00,Arsenal,Newcastle,5,0,H,23,17,13,15,1.75,1.4375, ,L,L,D,W, ,W,L,D,W,16.0, LLDW, WLDW,4,7,0,0,0,0,0,0,0,0,0.625,0.125,0.3125,-0.1875
160,09/12/00,Bradford,Tottenham,3,3,NH,9,22,25,23,0.6470588235294118,1.3529411764705883, ,W,D,L,L, ,L,W,W,L,17.0, WDLL, LWWL,4,6,0,0,0,0,0,0,0,0,-0.9411764705882353,-0.058823529411764705,-0.7058823529411765,-0.11764705882352941
161,09/12/00,Charlton,Man United,3,3,NH,21,41,24,10,1.2352941176470589,2.2941176470588234, ,L,L,W,L, ,W,W,W,W,17.0, LLWL, WWWW,3,12,0,0,0,0,1,0,0,0,-0.17647058823529413,1.8235294117647058,-1.0588235294117647,-0.5294117647058824
162,09/12/00,Chelsea,Derby,4,1,H,28,19,23,31,1.1764705882352942,0.7647058823529411, ,W,L,L,D, ,W,L,W,D,17.0, WLLD, WLWD,4,7,0,0,0,0,0,0,0,0,0.29411764705882354,-0.7058823529411765,0.4117647058823529,-0.17647058823529413
163,09/12/00,Man City,Everton,5,0,H,18,19,30,23,0.8235294117647058,1.2352941176470589, ,L,L,L,L, ,L,W,W,W,17.0, LLLL, LWWW,0,9,0,0,1,0,1,0,0,0,-0.7058823529411765,-0.23529411764705882,-0.4117647058823529,-0.5294117647058824
164,09/12/00,Southampton,Leeds,1,0,H,21,22,28,23,1.0,1.2941176470588236, ,L,L,W,D, ,L,L,W,L,17.0, LLWD, LLWL,4,3,0,0,0,0,0,0,0,0,-0.4117647058823529,-0.058823529411764705,-0.29411764705882354,0.058823529411764705
165,09/12/00,Sunderland,Middlesbrough,1,0,H,17,19,16,27,1.5294117647058822,0.6470588235294118, ,W,W,W,D, ,L,D,L,L,17.0, WWWD, LDLL,10,1,0,0,0,0,0,0,0,0,0.058823529411764705,-0.47058823529411764,0.8823529411764706,0.5294117647058824
166,09/12/00,West Ham,Aston Villa,1,1,NH,22,19,17,14,1.411764705882353,1.4705882352941178, ,W,W,W,W, ,D,D,D,L,17.0, WWWW, DDDL,12,3,1,0,0,0,0,0,0,0,0.29411764705882354,0.29411764705882354,-0.058823529411764705,0.5294117647058824
167,10/12/00,Coventry,Leicester,1,0,H,15,17,32,12,0.7058823529411765,1.7058823529411764, ,L,D,L,L, ,W,L,W,D,17.0, LDLL, WLWD,1,7,0,0,0,0,0,0,0,0,-1.0,0.29411764705882354,-1.0,-0.35294117647058826
168,10/12/00,Liverpool,Ipswich,0,1,NH,32,23,23,17,1.588235294117647,1.588235294117647, ,W,L,L,W, ,L,W,W,W,17.0, WLLW, LWWW,6,9,0,0,0,0,1,0,0,0,0.5294117647058824,0.35294117647058826,0.0,-0.17647058823529413
169,16/12/00,Aston Villa,Man City,2,2,NH,19,18,14,30,1.4705882352941178,0.8235294117647058, ,D,D,D,L, ,L,L,L,L,17.0, DDDL, LLLL,3,0,0,0,0,0,0,0,1,0,0.29411764705882354,-0.7058823529411765,0.6470588235294118,0.17647058823529413
170,16/12/00,Derby,Coventry,1,0,H,20,16,35,32,0.7222222222222222,0.8333333333333334, ,L,W,L,W, ,W,L,D,L,18.0, LWLW, WLDL,6,4,0,0,0,0,0,0,0,0,-0.8333333333333334,-0.8888888888888888,-0.1111111111111111,0.1111111111111111
171,16/12/00,Everton,West Ham,1,1,NH,19,23,28,18,1.1666666666666667,1.3888888888888888, ,L,L,W,W, ,D,W,W,W,18.0, LLWW, DWWW,6,10,0,0,0,0,1,0,0,0,-0.5,0.2777777777777778,-0.2222222222222222,-0.2222222222222222
172,16/12/00,Ipswich,Southampton,3,1,H,24,22,17,28,1.6666666666666667,1.1111111111111112, ,W,L,W,W, ,W,L,L,W,18.0, WLWW, WLLW,9,6,0,0,0,0,0,0,0,0,0.3888888888888889,-0.3333333333333333,0.5555555555555556,0.16666666666666666
173,16/12/00,Leeds,Sunderland,2,0,H,24,18,23,16,1.3888888888888888,1.6111111111111112, ,W,L,L,W, ,W,W,W,W,18.0, WLLW, WWWW,6,12,0,0,0,0,1,0,0,0,0.05555555555555555,0.1111111111111111,-0.2222222222222222,-0.3333333333333333
174,16/12/00,Leicester,Charlton,3,1,H,17,24,13,27,1.6111111111111112,1.2222222222222223, ,L,W,L,W, ,D,L,L,W,18.0, LWLW, DLLW,6,4,0,0,0,0,0,0,0,0,0.2222222222222222,-0.16666666666666666,0.3888888888888889,0.1111111111111111
175,16/12/00,Middlesbrough,Chelsea,1,0,H,19,32,28,24,0.6111111111111112,1.2777777777777777, ,L,L,D,L, ,W,W,L,L,18.0, LLDL, WWLL,1,6,0,0,0,0,0,0,0,0,-0.5,0.4444444444444444,-0.6666666666666666,-0.2777777777777778
176,16/12/00,Newcastle,Bradford,2,1,H,18,12,21,28,1.3333333333333333,0.6666666666666666, ,L,D,W,L, ,D,W,D,L,18.0, LDWL, DWDL,4,5,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.8888888888888888,0.6666666666666666,-0.05555555555555555
177,17/12/00,Man United,Liverpool,0,1,NH,44,32,13,24,2.2222222222222223,1.5, ,D,W,W,W, ,L,W,L,L,18.0, DWWW, LWLL,10,3,1,0,0,0,0,0,0,0,1.7222222222222223,0.4444444444444444,0.7222222222222222,0.3888888888888889
178,18/12/00,Tottenham,Arsenal,1,1,NH,25,29,26,13,1.3333333333333333,1.8888888888888888, ,D,L,W,W, ,W,W,L,L,18.0, DLWW, WWLL,7,6,0,0,0,0,0,0,0,0,-0.05555555555555555,0.8888888888888888,-0.5555555555555556,0.05555555555555555
179,22/12/00,Coventry,Southampton,1,1,NH,16,22,32,28,0.8333333333333334,1.1111111111111112, ,W,L,D,L, ,W,L,L,W,18.0, WLDL, WLLW,4,6,0,0,0,0,0,0,0,0,-0.8888888888888888,-0.3333333333333333,-0.2777777777777778,-0.1111111111111111
180,23/12/00,Charlton,Everton,1,0,H,25,20,30,29,1.1578947368421053,1.1578947368421053, ,L,D,L,L, ,D,L,L,W,19.0, LDLL, DLLW,1,4,0,0,0,0,0,0,0,0,-0.2631578947368421,-0.47368421052631576,0.0,-0.15789473684210525
181,23/12/00,Chelsea,Bradford,3,0,H,32,13,25,30,1.2105263157894737,0.631578947368421, ,L,W,W,L, ,L,D,W,D,19.0, LWWL, LDWD,6,5,0,0,0,0,0,0,0,0,0.3684210526315789,-0.8947368421052632,0.5789473684210527,0.05263157894736842
182,23/12/00,Derby,Newcastle,2,0,H,21,20,35,22,0.8421052631578947,1.4210526315789473, ,W,L,W,L, ,W,L,D,W,19.0, WLWL, WLDW,6,7,0,0,0,0,0,0,0,0,-0.7368421052631579,-0.10526315789473684,-0.5789473684210527,-0.05263157894736842
183,23/12/00,Leeds,Aston Villa,1,2,NH,25,23,25,17,1.3157894736842106,1.5263157894736843, ,L,W,L,L, ,W,D,D,D,19.0, LWLL, WDDD,3,6,0,0,0,0,0,0,0,0,0.0,0.3157894736842105,-0.21052631578947367,-0.15789473684210525
184,23/12/00,Leicester,West Ham,2,1,H,20,24,14,19,1.6842105263157894,1.368421052631579, ,W,L,W,L, ,D,D,W,W,19.0, WLWL, DDWW,6,8,0,0,0,0,0,0,0,0,0.3157894736842105,0.2631578947368421,0.3157894736842105,-0.10526315789473684
185,23/12/00,Liverpool,Arsenal,4,0,H,33,30,24,14,1.5789473684210527,1.8421052631578947, ,W,L,W,L, ,D,W,W,L,19.0, WLWL, DWWL,6,7,0,0,0,0,0,0,0,0,0.47368421052631576,0.8421052631578947,-0.2631578947368421,-0.05263157894736842
186,23/12/00,Man United,Ipswich,2,0,H,44,27,14,18,2.1052631578947367,1.736842105263158, ,L,D,W,W, ,W,W,L,W,19.0, LDWW, WWLW,7,9,0,0,0,0,0,0,0,0,1.5789473684210527,0.47368421052631576,0.3684210526315789,-0.10526315789473684
187,23/12/00,Sunderland,Man City,1,0,H,18,25,18,32,1.5263157894736843,0.9473684210526315, ,L,W,W,W, ,D,W,L,L,19.0, LWWW, DWLL,9,4,1,0,0,0,0,0,0,0,0.0,-0.3684210526315789,0.5789473684210527,0.2631578947368421
188,23/12/00,Tottenham,Middlesbrough,0,0,NH,26,20,27,28,1.3157894736842106,0.7368421052631579, ,D,D,L,W, ,W,L,L,D,19.0, DDLW, WLLD,5,4,0,0,0,0,0,0,0,0,-0.05263157894736842,-0.42105263157894735,0.5789473684210527,0.05263157894736842
189,26/12/00,Arsenal,Leicester,6,1,H,30,20,14,14,1.8421052631578947,1.6842105263157894, ,D,W,W,L, ,W,L,W,L,19.0, DWWL, WLWL,7,6,0,0,0,0,0,0,0,0,0.8421052631578947,0.3157894736842105,0.15789473684210525,0.05263157894736842
190,26/12/00,Aston Villa,Man United,0,1,NH,23,46,18,14,1.45,2.15, ,L,W,D,D, ,W,L,D,W,20.0, LWDD, WLDW,5,7,0,0,0,0,0,0,0,0,0.25,1.6,-0.7,-0.1
191,26/12/00,Bradford,Sunderland,1,4,NH,13,19,33,18,0.6,1.6, ,L,L,D,W, ,W,L,W,W,20.0, LLDW, WLWW,4,9,0,0,0,0,0,0,0,0,-1.0,0.05,-1.0,-0.25
192,26/12/00,Everton,Coventry,1,2,NH,20,17,30,34,1.1,0.8, ,L,D,L,L, ,D,L,W,L,20.0, LDLL, DLWL,1,4,0,0,0,0,0,0,0,0,-0.5,-0.85,0.3,-0.15
193,26/12/00,Ipswich,Chelsea,2,2,NH,27,35,20,25,1.65,1.3, ,L,W,W,L, ,W,L,W,W,20.0, LWWL, WLWW,6,9,0,0,0,0,0,0,0,0,0.35,0.5,0.35,-0.15
194,26/12/00,Man City,Derby,0,0,NH,25,23,33,35,0.9,0.95, ,L,D,W,L, ,W,W,L,W,20.0, LDWL, WWLW,4,9,0,0,0,0,0,0,0,0,-0.4,-0.6,-0.05,-0.25
195,26/12/00,Middlesbrough,Liverpool,1,0,H,20,37,28,24,0.75,1.65, ,D,W,L,L, ,W,W,L,W,20.0, DWLL, WWLW,4,9,0,0,0,0,0,0,0,0,-0.4,0.65,-0.9,-0.25
196,26/12/00,Newcastle,Leeds,2,1,H,20,26,24,27,1.35,1.25, ,L,W,L,D, ,L,L,W,L,20.0, LWLD, LLWL,4,3,0,0,0,0,0,0,0,0,-0.2,-0.05,0.1,0.05
197,26/12/00,West Ham,Charlton,5,0,H,25,26,21,30,1.3,1.25, ,L,D,D,W, ,W,L,D,L,20.0, LDDW, WLDL,5,4,0,0,0,0,0,0,0,0,0.2,-0.2,0.05,0.05
198,27/12/00,Southampton,Tottenham,2,0,H,24,26,32,27,1.05,1.3, ,D,L,W,L, ,D,D,D,L,20.0, DLWL, DDDL,4,3,0,0,0,0,0,0,0,0,-0.4,-0.05,-0.25,0.05
199,30/12/00,Arsenal,Sunderland,2,2,NH,30,19,18,18,1.75,1.6, ,L,D,W,W, ,W,L,W,W,20.0, LDWW, WLWW,7,9,0,0,0,0,0,0,0,0,0.6,0.05,0.15,-0.1
200,30/12/00,Ipswich,Tottenham,3,0,H,29,26,22,29,1.619047619047619,1.2380952380952381, ,D,L,W,W, ,L,D,D,D,21.0, DLWW, LDDD,7,3,0,0,0,0,0,0,0,0,0.3333333333333333,-0.14285714285714285,0.38095238095238093,0.19047619047619047
201,30/12/00,Man City,Charlton,1,4,NH,25,26,33,35,0.9047619047619048,1.1904761904761905, ,D,L,D,W, ,L,W,L,D,21.0, DLDW, LWLD,5,4,0,0,0,0,0,0,0,0,-0.38095238095238093,-0.42857142857142855,-0.2857142857142857,0.047619047619047616
202,30/12/00,Middlesbrough,Coventry,1,1,NH,21,19,28,35,0.8571428571428571,0.9047619047619048, ,W,D,W,L, ,W,D,L,W,21.0, WDWL, WDLW,7,7,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.7619047619047619,-0.047619047619047616,0.0
203,30/12/00,Newcastle,Man United,1,1,NH,22,47,25,14,1.4285714285714286,2.1904761904761907, ,W,L,W,L, ,W,W,L,D,21.0, WLWL, WWLD,6,7,0,0,0,0,0,0,0,0,-0.14285714285714285,1.5714285714285714,-0.7619047619047619,-0.047619047619047616
204,30/12/00,Southampton,Derby,1,0,H,26,23,32,35,1.1428571428571428,0.9523809523809523, ,W,D,L,W, ,D,W,W,L,21.0, WDLW, DWWL,7,7,0,0,0,0,0,0,0,0,-0.2857142857142857,-0.5714285714285714,0.19047619047619047,0.0
205,01/01/01,Charlton,Arsenal,1,0,H,26,36,35,19,1.1904761904761905,1.8095238095238095, ,L,W,L,D, ,W,L,D,W,21.0, LWLD, WLDW,4,7,0,0,0,0,0,0,0,0,-0.42857142857142855,0.8095238095238095,-0.6190476190476191,-0.14285714285714285
206,01/01/01,Chelsea,Aston Villa,1,0,H,37,23,27,19,1.2857142857142858,1.380952380952381, ,D,W,L,W, ,L,L,W,D,21.0, DWLW, LLWD,7,4,0,0,0,0,0,0,0,0,0.47619047619047616,0.19047619047619047,-0.09523809523809523,0.14285714285714285
207,01/01/01,Coventry,Man City,1,1,NH,19,25,35,33,0.9047619047619048,0.9047619047619048, ,W,D,L,W, ,D,L,D,W,21.0, WDLW, DLDW,7,5,0,0,0,0,0,0,0,0,-0.7619047619047619,-0.38095238095238093,0.0,0.09523809523809523
208,01/01/01,Derby,Everton,1,0,H,23,21,35,32,0.9523809523809523,1.0476190476190477, ,D,W,W,L, ,L,L,D,L,21.0, DWWL, LLDL,7,1,0,0,0,0,0,0,0,0,-0.5714285714285714,-0.5238095238095238,-0.09523809523809523,0.2857142857142857
209,01/01/01,Leeds,Middlesbrough,1,1,NH,27,21,28,28,1.2380952380952381,0.8571428571428571, ,D,L,L,W, ,W,D,W,L,21.0, DLLW, WDWL,4,7,0,0,0,0,0,0,0,0,-0.047619047619047616,-0.3333333333333333,0.38095238095238093,-0.14285714285714285
210,01/01/01,Leicester,Bradford,1,2,NH,24,16,23,38,1.5909090909090908,0.6818181818181818, ,L,L,W,W, ,W,L,L,L,22.0, LLWW, WLLL,6,3,0,0,0,0,0,0,1,0,0.045454545454545456,-1.0,0.9090909090909091,0.13636363636363635
